Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT)
22.563429,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0110000,0.9970000,0.00000,4.20000,-10.50000
22.613066,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0120000,0.9970000,0.00000,4.30000,-10.60000
22.662925,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0120000,0.9970000,0.00000,4.30000,-10.50000
22.712430,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9960000,0.10000,4.40000,-10.60000
22.763080,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0110000,0.9960000,0.10000,4.40000,-10.60000
22.812037,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9970000,0.00000,4.40000,-10.50000
22.864815,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0100000,0.9970000,0.00000,4.40000,-10.50000
22.912592,-0.0610000,-0.0610000,0.0610000,-0.0010000,-0.0130000,0.9950000,0.00000,4.30000,-10.60000
22.963910,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9950000,0.00000,4.30000,-10.50000
23.012121,0.0610000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9970000,0.10000,4.30000,-10.60000
23.067431,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0110000,0.9970000,0.10000,4.30000,-10.70000
23.112175,0.0610000,-0.0000000,0.0000000,0.0010000,-0.0110000,0.9980000,0.00000,4.20000,-10.50000
23.170009,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0090000,0.9980000,0.00000,4.30000,-10.60000
23.211477,0.0610000,-0.0000000,-0.0610000,-0.0000000,-0.0100000,0.9950000,0.00000,4.40000,-10.50000
23.271311,0.2440000,0.0610000,0.1830000,0.0020000,-0.0110000,0.9990000,0.10000,4.40000,-10.60000
23.311615,-0.0000000,-0.0000000,1.3430000,0.0050000,-0.0070000,0.9990000,0.10000,4.20000,-10.50000
23.361532,0.1220000,-0.0000000,0.5490000,-0.0010000,-0.0100000,0.9990000,0.10000,4.40000,-10.50000
23.410746,0.0610000,-0.0000000,-0.0610000,-0.0000000,-0.0100000,0.9950000,0.00000,4.50000,-10.60000
23.461079,-0.0000000,-0.0000000,0.0000000,0.0030000,-0.0100000,0.9940000,0.00000,4.30000,-10.60000
23.513564,0.0610000,-0.0000000,0.0000000,0.0010000,-0.0090000,0.9950000,0.00000,4.40000,-10.70000
23.561528,-0.0000000,0.0610000,0.0610000,-0.0010000,-0.0090000,0.9950000,0.00000,4.30000,-10.60000
23.610760,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0100000,0.9970000,0.10000,4.50000,-10.50000
23.660743,-0.0000000,-0.0000000,0.1220000,0.0020000,-0.0100000,0.9970000,0.00000,4.40000,-10.50000
23.710724,-0.0000000,0.0610000,0.1830000,0.0010000,-0.0080000,0.9980000,-0.10000,4.40000,-10.50000
23.762850,-0.0000000,-0.0000000,0.0610000,-0.0020000,-0.0120000,1.0000000,0.00000,4.40000,-10.50000
23.809708,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9980000,0.00000,4.40000,-10.60000
23.859943,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0090000,0.9980000,0.00000,4.30000,-10.50000
23.909853,-0.0000000,-0.0000000,0.0000000,0.0000000,-0.0110000,0.9970000,0.10000,4.40000,-10.50000
23.961558,0.0610000,-0.0000000,0.0000000,0.0010000,-0.0100000,0.9940000,0.10000,4.40000,-10.50000
24.009934,0.0610000,-0.0000000,0.0000000,-0.0010000,-0.0100000,0.9960000,0.00000,4.50000,-10.40000
24.059504,-0.0000000,-0.0000000,0.0610000,0.0010000,-0.0100000,0.9980000,0.10000,4.40000,-10.50000
24.109554,-0.0000000,0.0610000,0.0000000,0.0010000,-0.0100000,0.9970000,0.10000,4.40000,-10.50000
24.159287,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9970000,0.20000,4.40000,-10.60000
24.209446,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0120000,0.9960000,0.10000,4.40000,-10.60000
24.259803,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0100000,0.9970000,0.10000,4.40000,-10.60000
24.308813,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9960000,0.00000,4.50000,-10.40000
24.362765,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0100000,0.9960000,0.00000,4.40000,-10.60000
24.409698,0.0610000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9990000,0.00000,4.30000,-10.60000
24.457923,0.1220000,-0.0000000,0.0000000,-0.0000000,-0.0110000,1.0000000,0.00000,4.40000,-10.60000
24.511531,0.0610000,0.0610000,0.0000000,0.0010000,-0.0110000,0.9970000,0.00000,4.30000,-10.40000
24.558392,0.1220000,-0.0000000,0.0000000,0.0000000,-0.0110000,0.9960000,0.10000,4.30000,-10.40000
24.608226,0.1220000,-0.0000000,0.0000000,-0.0020000,-0.0100000,0.9990000,0.10000,4.40000,-10.60000
24.658076,-0.0000000,-0.0610000,0.0000000,0.0030000,-0.0120000,0.9990000,0.00000,4.40000,-10.50000
24.708085,0.0610000,0.0610000,0.0000000,0.0020000,-0.0110000,0.9990000,0.00000,4.30000,-10.40000
24.757742,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9970000,0.10000,4.40000,-10.50000
24.808854,-0.0000000,-0.0000000,0.0000000,0.0020000,-0.0110000,0.9960000,0.00000,4.40000,-10.50000
24.857538,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0110000,0.9950000,0.00000,4.40000,-10.50000
24.912381,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9980000,0.10000,4.40000,-10.60000
24.957277,-0.0000000,-0.0000000,0.0000000,0.0020000,-0.0090000,0.9950000,0.20000,4.40000,-10.50000
25.011728,0.1220000,0.1830000,0.0000000,0.0020000,-0.0090000,0.9910000,0.00000,4.40000,-10.70000
25.056520,-0.1830000,-0.0610000,0.0000000,-0.0000000,-0.0090000,0.9870000,0.00000,4.50000,-10.50000
25.114375,0.0610000,0.0610000,0.0000000,0.0000000,-0.0080000,0.9900000,0.00000,4.40000,-10.50000
25.156973,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0100000,0.9910000,0.00000,4.30000,-10.50000
25.206592,0.0610000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9980000,0.10000,4.40000,-10.60000
25.256205,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,1.0000000,0.10000,4.30000,-10.60000
25.307278,-0.0000000,-0.0000000,0.0000000,0.0010000,-0.0100000,1.0000000,0.10000,4.30000,-10.50000
25.356474,-0.1220000,-0.0000000,0.0000000,-0.0020000,-0.0090000,0.9970000,0.20000,4.30000,-10.50000
25.406463,3.4180000,1.7700000,0.0610000,-0.0020000,-0.0050000,1.0000000,0.10000,4.40000,-10.50000
25.456815,-2.0140000,-0.5490000,0.6710000,-0.0020000,-0.0140000,1.0020000,0.00000,4.50000,-10.60000
25.506061,0.1830000,0.9770000,0.5490000,0.0070000,0.0210000,1.0000000,0.00000,4.40000,-10.70000
25.556175,0.3660000,1.4040000,2.0140000,-0.0050000,0.0110000,1.0000000,0.20000,4.50000,-10.60000
25.605833,0.7930000,1.0380000,-0.0610000,-0.0020000,-0.0120000,0.9950000,0.00000,4.40000,-10.60000
25.655880,-13.3670000,27.8320000,-10.2540000,-0.0050000,-0.0300000,1.0000000,0.20000,4.40000,-10.60000
25.705656,2.8690000,7.0800000,1.9530000,-0.0390000,-0.0070000,0.9820000,0.20000,4.40000,-10.60000
25.755727,-8.2400000,26.1840000,2.3800000,-0.0340000,-0.0330000,1.0200000,0.20000,4.50000,-10.50000
25.805701,0.6100000,18.2500000,-4.6390000,-0.0620000,0.0150000,0.9760000,0.50000,4.40000,-10.60000
25.855490,-2.1970000,59.1430000,4.7000000,-0.0950000,-0.0080000,1.0030000,0.90000,4.30000,-10.50000
25.905203,10.2540000,61.7070000,-8.8500000,-0.1330000,0.0030000,1.0180000,1.20000,4.40000,-10.40000
25.955145,1.0380000,105.4690000,-0.6100000,-0.2000000,-0.0030000,0.9710000,1.80000,4.30000,-10.30000
26.004955,-1.2210000,79.5900000,0.0000000,-0.2260000,-0.0300000,0.9190000,2.40000,4.40000,-10.30000
26.055057,-10.5590000,108.8870000,25.8180000,-0.3330000,-0.0100000,0.9800000,3.20000,4.40000,-10.00000
26.106855,-4.9440000,103.8210000,-3.9060000,-0.4270000,-0.0100000,0.9060000,3.90000,4.30000,-9.70000
26.155028,-4.7610000,141.6630000,14.8320000,-0.4590000,-0.0150000,0.8300000,4.80000,4.40000,-9.30000
26.204789,4.4560000,108.2150000,16.2350000,-0.5570000,0.0000000,0.7650000,5.70000,4.20000,-8.80000
26.254806,1.3430000,152.5270000,3.0520000,-0.7080000,0.0430000,0.6860000,6.60000,4.10000,-8.00000
26.304585,-0.6710000,134.8270000,-6.0420000,-0.7680000,0.0360000,0.5430000,7.40000,4.10000,-7.30000
26.354570,-7.2630000,130.9810000,4.3950000,-0.9410000,-0.0420000,0.4650000,8.20000,3.90000,-6.40000
26.404341,0.5490000,103.6380000,0.5490000,-0.9500000,0.0310000,0.4800000,8.80000,3.80000,-5.50000
26.456622,-26.9170000,114.0140000,-5.1880000,-0.9780000,-0.0480000,0.2940000,9.30000,3.80000,-4.30000
26.503924,7.5070000,81.4820000,-4.2720000,-0.9830000,0.0250000,0.2630000,9.70000,3.90000,-3.60000
26.554363,-10.8640000,77.9420000,-11.5970000,-0.9800000,-0.0030000,0.1860000,10.00000,4.00000,-3.00000
26.603590,-6.5920000,71.7160000,0.6710000,-0.9850000,-0.0730000,0.1070000,10.00000,4.10000,-2.20000
26.655430,2.1970000,51.7580000,1.7700000,-0.9890000,0.0160000,0.0930000,10.10000,4.10000,-1.50000
26.703740,-1.0380000,45.4710000,-1.5870000,-1.0140000,-0.0150000,0.0400000,10.20000,4.10000,-1.10000
26.754221,8.9720000,21.9120000,4.2110000,-1.0210000,-0.0250000,-0.0210000,10.20000,4.10000,-0.80000
26.803510,9.0330000,9.0940000,-3.9060000,-1.0310000,-0.0160000,-0.0240000,10.30000,4.00000,-0.40000
26.855483,1.1600000,0.1220000,6.7750000,-1.0180000,-0.0070000,0.0050000,10.30000,4.00000,-0.40000
26.903352,2.4410000,-1.4650000,0.9770000,-1.0180000,-0.0100000,-0.0080000,10.40000,4.00000,-0.40000
26.960587,5.4930000,-9.3990000,-2.2580000,-1.0050000,-0.0120000,0.0090000,10.40000,4.10000,-0.50000
27.006278,-0.6710000,-2.3800000,-2.5630000,-1.0040000,-0.0100000,0.0230000,10.20000,4.00000,-0.50000
27.059851,5.9810000,-5.4320000,2.8690000,-1.0000000,-0.0040000,0.0420000,10.30000,4.00000,-0.50000
27.102491,0.2440000,4.5170000,1.4040000,-1.0030000,0.0090000,0.0260000,10.20000,4.00000,-0.80000
27.152331,0.9160000,-1.0990000,0.0000000,-1.0150000,-0.0150000,0.0060000,10.20000,4.00000,-0.80000
27.203522,7.4460000,0.9770000,2.6860000,-0.9990000,0.0020000,0.0310000,10.30000,4.00000,-0.60000
27.252630,-0.3660000,-0.0000000,-0.9160000,-1.0160000,-0.0110000,0.0080000,10.30000,3.90000,-0.70000
27.305138,-1.2210000,-1.2210000,3.1740000,-1.0020000,-0.0020000,0.0230000,10.20000,4.00000,-0.60000
27.351847,-0.8540000,-0.9770000,0.2440000,-1.0140000,0.0010000,0.0160000,10.30000,4.00000,-0.60000
27.401921,-0.1220000,0.3050000,-0.5490000,-1.0050000,-0.0100000,0.0220000,10.30000,3.90000,-0.70000
27.451783,-0.2440000,1.1600000,2.4410000,-1.0120000,-0.0030000,0.0150000,10.20000,4.00000,-0.60000
27.501799,-0.1830000,3.9060000,-2.3800000,-1.0100000,0.0070000,0.0120000,10.30000,4.10000,-0.60000
27.551296,-2.1360000,-1.5870000,-1.4040000,-1.0060000,-0.0000000,0.0060000,10.30000,4.00000,-0.60000
27.602443,0.1830000,3.2350000,-3.4180000,-1.0020000,-0.0060000,0.0220000,10.30000,4.20000,-0.70000
27.651556,-1.9530000,7.0190000,-0.4880000,-1.0090000,-0.0030000,0.0040000,10.30000,4.00000,-0.60000
27.701611,1.6480000,0.1220000,-4.1500000,-1.0050000,-0.0180000,0.0080000,10.10000,4.00000,-0.60000
27.753077,-0.4270000,4.3950000,-0.7930000,-1.0080000,-0.0040000,0.0090000,10.10000,4.00000,-0.60000
27.801160,-0.7320000,1.8310000,-3.1740000,-1.0090000,-0.0180000,-0.0050000,10.30000,4.00000,-0.40000
27.851391,-0.5490000,-2.3800000,-0.9160000,-1.0110000,-0.0170000,-0.0040000,10.30000,4.00000,-0.40000
27.901880,-1.2820000,-0.4270000,0.6100000,-1.0120000,-0.0210000,0.0010000,10.30000,4.10000,-0.40000
27.950582,0.2440000,-1.8920000,-0.4270000,-1.0080000,-0.0170000,-0.0000000,10.30000,4.10000,-0.50000
28.000438,-1.0380000,-1.2210000,0.8540000,-1.0050000,-0.0140000,0.0060000,10.20000,4.10000,-0.50000
28.050313,-0.7930000,0.3660000,1.8920000,-1.0110000,-0.0240000,-0.0010000,10.20000,4.10000,-0.50000
28.100354,-0.8540000,0.4880000,-2.8080000,-1.0070000,-0.0070000,0.0110000,10.40000,4.10000,-0.40000
28.150039,-0.8540000,-2.1970000,0.2440000,-1.0060000,-0.0200000,0.0050000,10.40000,4.00000,-0.50000
28.200413,-1.8310000,0.6710000,1.0380000,-0.9980000,-0.0030000,0.0200000,10.20000,3.90000,-0.50000
28.251060,-3.6620000,2.3800000,-5.6150000,-1.0060000,0.0060000,0.0170000,10.30000,4.00000,-0.50000
28.305918,-2.0750000,-4.3330000,3.7840000,-1.0100000,-0.0220000,0.0080000,10.30000,4.00000,-0.30000
28.349620,-0.1830000,-6.4090000,0.9160000,-1.0060000,-0.0200000,0.0130000,10.20000,4.10000,-0.50000
28.399414,-2.6250000,-0.6100000,-1.4650000,-1.0020000,-0.0180000,0.0220000,10.10000,4.00000,-0.60000
28.449341,0.1220000,0.4880000,-3.3570000,-1.0050000,-0.0290000,0.0140000,10.10000,4.00000,-0.40000
28.499361,0.5490000,2.7470000,0.6710000,-1.0140000,-0.0220000,0.0020000,10.20000,4.10000,-0.50000
28.549388,0.4270000,-1.8920000,-0.6710000,-1.0060000,-0.0270000,0.0160000,10.30000,4.10000,-0.50000
28.599277,0.2440000,3.3570000,0.7320000,-1.0060000,-0.0280000,0.0170000,10.20000,4.10000,-0.50000
28.649393,1.1600000,2.5630000,0.6710000,-1.0110000,-0.0180000,0.0050000,10.10000,4.10000,-0.50000
28.698736,0.3050000,3.8450000,1.5260000,-1.0050000,-0.0250000,0.0110000,10.10000,4.20000,-0.50000
28.748746,0.9770000,1.8920000,-0.6100000,-1.0140000,-0.0160000,-0.0070000,10.30000,4.30000,-0.60000
28.800846,0.4880000,-2.3190000,-1.0990000,-1.0080000,-0.0240000,0.0060000,10.30000,4.20000,-0.60000
28.850593,-0.0000000,-1.8920000,0.3050000,-1.0150000,-0.0190000,0.0020000,10.30000,4.20000,-0.50000
28.903180,0.3050000,-4.0280000,1.8310000,-0.9990000,-0.0220000,0.0350000,10.30000,4.10000,-0.40000
28.948095,1.8310000,6.4700000,-0.3050000,-1.0040000,-0.0160000,0.0230000,10.40000,4.20000,-0.40000
29.008229,-0.1830000,-0.8540000,-9.2770000,-1.0240000,-0.0130000,-0.0170000,10.20000,4.20000,-0.50000
29.048161,-0.3660000,-6.9580000,-3.7230000,-1.0000000,-0.0460000,0.0240000,10.30000,4.10000,-0.60000
29.098431,-0.0000000,-0.3050000,0.2440000,-1.0120000,-0.0290000,0.0000000,10.30000,4.20000,-0.60000
29.147565,1.3430000,-3.5400000,2.5630000,-1.0050000,-0.0290000,0.0200000,10.20000,4.10000,-0.60000
29.210653,-0.1830000,1.7090000,0.7930000,-1.0080000,-0.0200000,0.0180000,10.10000,4.20000,-0.70000
29.247637,-1.0990000,1.2820000,-4.7610000,-1.0100000,-0.0290000,0.0100000,10.00000,4.20000,-0.70000
29.297413,-0.2440000,-3.6010000,0.0000000,-1.0050000,-0.0330000,0.0230000,10.20000,4.20000,-0.70000
29.347355,0.8540000,2.2580000,0.3660000,-1.0070000,-0.0300000,0.0220000,10.20000,4.20000,-0.50000
29.396972,-0.1830000,-1.0990000,-0.3660000,-1.0110000,-0.0340000,0.0030000,10.10000,4.20000,-0.50000
29.447072,-0.2440000,-2.1970000,-0.2440000,-1.0050000,-0.0270000,0.0210000,10.20000,4.30000,-0.60000
29.496728,0.0610000,1.4040000,-0.6710000,-1.0080000,-0.0310000,0.0190000,10.20000,4.30000,-0.60000
29.546601,-0.4270000,-0.8540000,0.4270000,-1.0110000,-0.0290000,0.0100000,10.30000,4.20000,-0.50000
29.596824,0.9160000,0.9770000,-0.5490000,-1.0060000,-0.0310000,0.0230000,10.30000,4.20000,-0.60000
29.646330,-0.1830000,2.5630000,0.1830000,-1.0080000,-0.0300000,0.0110000,10.30000,4.20000,-0.40000
29.696088,-0.4270000,-0.8540000,-0.9160000,-1.0100000,-0.0330000,0.0110000,10.20000,4.30000,-0.40000
29.746091,0.3660000,1.7090000,1.7700000,-1.0020000,-0.0340000,0.0160000,10.30000,4.00000,-0.50000
29.797201,0.3050000,1.5870000,-0.1830000,-1.0090000,-0.0260000,0.0170000,10.30000,4.00000,-0.40000
29.846067,0.5490000,-0.9770000,-0.5490000,-1.0080000,-0.0280000,0.0100000,10.20000,4.00000,-0.60000
29.895815,-1.0380000,0.5490000,-0.3050000,-1.0050000,-0.0300000,0.0180000,10.20000,4.20000,-0.40000
29.949121,-0.3660000,-0.9770000,-1.1600000,-1.0070000,-0.0350000,0.0100000,10.30000,4.30000,-0.50000
29.995398,-0.2440000,-1.7090000,-0.2440000,-1.0050000,-0.0340000,0.0130000,10.10000,4.40000,-0.60000
30.045369,0.2440000,0.6100000,-0.9770000,-1.0040000,-0.0370000,0.0150000,10.30000,4.40000,-0.40000
30.095702,-0.3660000,1.9530000,1.4040000,-1.0060000,-0.0280000,0.0180000,10.20000,4.30000,-0.50000
30.145108,0.3660000,0.9770000,0.1830000,-1.0080000,-0.0340000,0.0160000,10.30000,4.20000,-0.40000
30.194780,0.1830000,0.6710000,-0.0610000,-1.0110000,-0.0210000,0.0120000,10.10000,4.20000,-0.50000
30.244782,-0.1220000,-0.8540000,-3.2350000,-1.0070000,-0.0340000,0.0100000,10.00000,4.10000,-0.50000
30.294921,-0.6710000,-2.0140000,0.2440000,-1.0090000,-0.0400000,0.0110000,10.10000,4.20000,-0.60000
30.344636,-1.0990000,-0.0000000,-0.5490000,-1.0090000,-0.0400000,0.0020000,10.30000,4.00000,-0.40000
30.394612,-0.3050000,-2.4410000,1.0990000,-1.0040000,-0.0320000,0.0190000,10.30000,4.20000,-0.50000
30.444515,-0.2440000,2.6250000,0.1830000,-1.0070000,-0.0360000,0.0130000,10.30000,4.20000,-0.50000
30.495653,-0.4270000,-0.9770000,0.9160000,-1.0110000,-0.0360000,0.0030000,10.20000,4.20000,-0.60000
30.546393,0.1220000,1.6480000,0.0000000,-1.0070000,-0.0320000,0.0110000,10.20000,4.20000,-0.60000
30.593819,-0.0000000,0.3660000,0.7930000,-1.0050000,-0.0330000,0.0110000,10.20000,4.20000,-0.40000
30.644806,-0.1220000,0.9770000,-0.5490000,-1.0050000,-0.0300000,0.0120000,10.20000,4.20000,-0.50000
30.696777,-0.1220000,1.8920000,0.1220000,-1.0070000,-0.0370000,0.0080000,10.30000,4.30000,-0.40000
30.745301,0.1830000,-0.0610000,-1.5870000,-1.0080000,-0.0280000,0.0160000,10.40000,4.40000,-0.40000
30.793818,-0.5490000,0.7320000,-0.1220000,-1.0090000,-0.0380000,0.0030000,10.20000,4.30000,-0.30000
30.848651,0.0610000,-1.0380000,0.1830000,-1.0060000,-0.0330000,0.0140000,10.10000,4.30000,-0.30000
30.893301,0.0610000,1.7090000,-0.1220000,-1.0100000,-0.0320000,0.0070000,10.20000,4.20000,-0.50000
30.946137,-0.2440000,2.1360000,1.4650000,-1.0030000,-0.0360000,0.0130000,10.30000,4.20000,-0.50000
30.995528,0.1220000,-0.0000000,-0.1830000,-1.0100000,-0.0280000,0.0020000,10.20000,4.20000,-0.50000
31.044278,-0.1830000,0.9160000,-0.0610000,-1.0040000,-0.0350000,0.0130000,10.30000,4.20000,-0.50000
31.092632,0.0610000,1.4650000,0.3050000,-1.0100000,-0.0290000,0.0050000,10.10000,4.20000,-0.50000
31.145633,-0.1220000,0.7930000,0.4880000,-1.0080000,-0.0350000,0.0070000,10.20000,4.30000,-0.50000
31.192639,-0.1830000,0.4880000,0.0000000,-1.0060000,-0.0270000,0.0130000,10.10000,4.20000,-0.60000
31.242645,-0.0610000,-0.8540000,-0.3660000,-1.0070000,-0.0370000,0.0090000,10.20000,4.20000,-0.60000
31.292381,-0.0000000,2.1970000,-0.7320000,-1.0090000,-0.0280000,0.0080000,10.20000,4.30000,-0.50000
31.342016,-0.5490000,0.3050000,0.7930000,-1.0090000,-0.0350000,0.0020000,10.20000,4.20000,-0.50000
31.392121,0.3660000,-0.4880000,-0.9770000,-1.0080000,-0.0350000,0.0060000,10.10000,4.20000,-0.40000
31.441748,-0.3660000,0.7930000,0.6100000,-1.0060000,-0.0340000,0.0040000,10.20000,4.20000,-0.40000
31.493187,-0.2440000,-1.5870000,0.2440000,-1.0070000,-0.0310000,0.0070000,10.20000,4.30000,-0.40000
31.542124,-0.3050000,1.1600000,0.4270000,-1.0060000,-0.0340000,0.0090000,10.20000,4.20000,-0.30000
31.591492,-0.1220000,-0.9770000,0.3660000,-1.0060000,-0.0320000,0.0080000,10.20000,4.10000,-0.30000
31.641088,-0.0000000,1.2820000,0.9160000,-1.0060000,-0.0330000,0.0070000,10.30000,4.10000,-0.30000
31.693561,0.1220000,-0.3660000,0.4880000,-1.0130000,-0.0290000,0.0020000,10.30000,4.10000,-0.40000
31.742200,-0.1830000,-0.0000000,0.4270000,-1.0050000,-0.0350000,0.0080000,10.20000,4.10000,-0.60000
31.791173,0.3660000,-0.2440000,0.0610000,-1.0070000,-0.0370000,0.0040000,10.10000,4.10000,-0.50000
31.840860,-0.1830000,0.1830000,0.0000000,-1.0090000,-0.0260000,0.0090000,10.30000,4.20000,-0.50000
31.891041,0.1220000,1.2210000,-1.1600000,-1.0050000,-0.0370000,0.0070000,10.30000,4.20000,-0.40000
31.940652,-0.1220000,-0.0610000,1.7090000,-1.0110000,-0.0320000,-0.0030000,10.20000,4.10000,-0.50000
31.990620,-0.0000000,0.7320000,-0.8540000,-1.0080000,-0.0350000,0.0050000,10.30000,4.30000,-0.30000
32.040506,-0.0610000,0.0610000,0.9160000,-1.0070000,-0.0330000,0.0030000,10.20000,4.20000,-0.40000
32.090290,-0.0610000,-0.0610000,-0.3050000,-1.0080000,-0.0290000,0.0100000,10.00000,4.00000,-0.40000
32.141189,-0.1220000,2.0140000,-0.2440000,-1.0080000,-0.0360000,0.0010000,10.20000,4.10000,-0.30000
32.190563,-0.1830000,0.8540000,-1.0990000,-1.0050000,-0.0300000,0.0090000,10.20000,4.10000,-0.40000
32.239861,-0.4880000,0.9160000,0.2440000,-1.0070000,-0.0360000,0.0020000,10.20000,4.20000,-0.40000
32.290001,-0.6710000,-1.4040000,1.3430000,-1.0090000,-0.0280000,0.0020000,10.30000,4.20000,-0.30000
32.339677,-0.0610000,0.5490000,-0.6710000,-1.0050000,-0.0310000,0.0110000,10.30000,4.10000,-0.30000
32.389522,-0.0610000,-0.7320000,0.8540000,-1.0070000,-0.0280000,0.0100000,10.20000,4.00000,-0.30000
32.439337,0.0610000,1.5870000,-0.4270000,-1.0100000,-0.0290000,0.0060000,10.30000,4.10000,-0.40000
32.492563,-0.1830000,-1.1600000,0.0610000,-1.0090000,-0.0310000,0.0030000,10.30000,4.20000,-0.30000
32.539329,-0.1220000,0.3660000,-0.3660000,-1.0030000,-0.0310000,0.0110000,10.30000,4.20000,-0.30000
32.590225,-0.3660000,-1.1600000,-0.3660000,-1.0100000,-0.0300000,0.0020000,10.30000,4.10000,-0.30000
32.638828,-0.7320000,0.7320000,0.0000000,-1.0060000,-0.0320000,0.0110000,10.40000,4.20000,-0.20000
32.691871,-0.3050000,-0.0000000,-0.1220000,-1.0140000,-0.0310000,-0.0040000,10.30000,4.30000,-0.40000
32.738692,-0.6100000,-1.4040000,-1.6480000,-1.0040000,-0.0320000,0.0120000,10.20000,4.20000,-0.30000
32.794452,-2.0750000,-7.2630000,-0.1220000,-1.0100000,-0.0320000,0.0000000,10.20000,4.20000,-0.20000
32.838669,-2.4410000,-11.4140000,0.0610000,-1.0120000,-0.0330000,0.0100000,10.20000,4.10000,-0.30000
32.897902,-0.4270000,-9.3380000,0.3660000,-1.0020000,-0.0370000,0.0360000,10.20000,4.10000,-0.50000
32.938428,-1.7700000,2.6860000,-0.3660000,-1.0060000,-0.0240000,0.0340000,10.30000,4.20000,-0.40000
32.988185,-4.3950000,-9.7050000,4.3950000,-1.0130000,-0.0340000,0.0140000,10.30000,4.20000,-0.50000
33.038066,-5.5540000,-11.9020000,2.5020000,-1.0180000,-0.0270000,0.0240000,10.20000,4.10000,-0.60000
33.087698,-2.3190000,-16.6630000,0.1220000,-1.0090000,-0.0220000,0.0440000,10.30000,4.10000,-0.70000
33.137633,-4.4560000,-21.6060000,-3.2350000,-1.0080000,-0.0210000,0.0580000,10.30000,4.20000,-0.80000
33.187506,-0.1830000,-41.9310000,3.1130000,-1.0050000,-0.0410000,0.0850000,10.30000,4.20000,-1.10000
33.239522,1.4650000,-51.0250000,-1.9530000,-1.0030000,-0.0200000,0.1180000,10.40000,4.30000,-1.30000
33.287369,-2.8080000,-59.5090000,-8.8500000,-0.9800000,-0.0060000,0.1980000,10.20000,4.20000,-1.90000
33.340504,2.3190000,-63.9040000,-1.5870000,-0.9830000,-0.0650000,0.2150000,10.00000,4.20000,-2.20000
33.386959,1.4650000,-69.5800000,1.2210000,-0.9590000,-0.0420000,0.2910000,9.80000,4.40000,-3.00000
33.437017,-0.3660000,-72.2660000,7.9960000,-0.9410000,-0.0480000,0.3500000,9.60000,4.30000,-3.50000
33.486678,2.7470000,-87.4020000,12.0850000,-0.9340000,-0.0180000,0.3780000,9.60000,4.30000,-4.00000
33.536777,5.6760000,-113.4030000,5.4320000,-0.8880000,-0.0130000,0.4440000,9.20000,4.10000,-5.00000
33.586594,2.6860000,-136.2920000,7.2020000,-0.8310000,-0.0070000,0.5190000,8.70000,4.10000,-5.90000
33.636475,4.3330000,-134.3380000,12.8170000,-0.7180000,0.0010000,0.6680000,8.00000,4.00000,-6.80000
33.688187,2.9300000,-133.7280000,13.4890000,-0.6470000,0.0190000,0.7400000,7.20000,4.00000,-7.70000
33.736299,-1.2210000,-116.1500000,7.6290000,-0.5550000,0.0270000,0.8430000,6.50000,4.10000,-8.40000
33.786188,0.6100000,-112.7320000,1.6480000,-0.5050000,0.0060000,0.8590000,5.80000,4.10000,-8.90000
33.837085,-6.9580000,-99.2430000,-8.3010000,-0.3640000,0.0270000,0.9450000,5.00000,4.20000,-9.30000
33.885845,-10.1320000,-110.7790000,-9.9490000,-0.3180000,-0.0150000,0.9270000,4.10000,4.20000,-9.70000
33.935730,-14.0990000,-82.8860000,8.8500000,-0.2250000,-0.0200000,1.0050000,3.00000,4.30000,-9.90000
