Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT)
45.687459,-12.8170000,1.0990000,-0.4270000,-0.0190000,0.4840000,0.8680000,8.70000,-12.40000,-24.60000
45.737276,-13.0000000,1.2210000,-1.2210000,-0.0210000,0.4620000,0.8820000,8.70000,-12.10000,-24.60000
45.786954,-13.0620000,-0.0610000,0.9160000,-0.0200000,0.4580000,0.8830000,8.70000,-11.70000,-24.70000
45.836943,-11.9630000,2.7470000,-1.4650000,-0.0240000,0.4450000,0.8910000,8.60000,-11.40000,-24.80000
45.888905,-8.3620000,0.5490000,-0.3050000,-0.0270000,0.4450000,0.8880000,8.70000,-11.30000,-24.90000
45.936716,-21.4230000,0.1220000,-1.5870000,-0.0280000,0.4330000,0.8920000,8.70000,-11.10000,-25.20000
45.986654,-20.8740000,-0.7930000,-1.3430000,-0.0250000,0.4010000,0.9110000,8.70000,-10.60000,-25.50000
46.036448,-15.0760000,0.3050000,-0.3050000,-0.0210000,0.4020000,0.9090000,8.80000,-10.20000,-25.70000
46.086419,-14.2820000,-0.4880000,-0.0610000,-0.0300000,0.3890000,0.9140000,8.80000,-9.70000,-25.70000
46.136650,-17.5780000,-0.1830000,-0.6100000,-0.0260000,0.3710000,0.9220000,8.70000,-9.40000,-26.00000
46.186362,-19.8970000,-0.1830000,0.1220000,-0.0280000,0.3570000,0.9240000,8.70000,-9.10000,-26.00000
46.235921,-16.6630000,0.4270000,0.0000000,-0.0270000,0.3430000,0.9370000,8.80000,-8.60000,-26.30000
46.285901,-16.9680000,-0.0000000,-0.1830000,-0.0290000,0.3340000,0.9340000,8.80000,-8.30000,-26.40000
46.335741,-18.5550000,0.8540000,-0.2440000,-0.0280000,0.3080000,0.9440000,9.00000,-7.80000,-26.50000
46.385625,-18.1270000,-0.0000000,0.1830000,-0.0260000,0.3070000,0.9410000,8.70000,-7.50000,-26.80000
46.442671,-21.1180000,-0.0610000,0.4270000,-0.0260000,0.2860000,0.9530000,8.70000,-7.10000,-26.90000
46.487039,-18.4330000,-0.1220000,0.2440000,-0.0220000,0.2740000,0.9570000,8.60000,-6.70000,-27.10000
46.544496,-15.7470000,-0.2440000,0.1220000,-0.0260000,0.2600000,0.9590000,8.60000,-6.20000,-27.10000
46.586066,-17.1510000,-0.4880000,0.3660000,-0.0220000,0.2410000,0.9640000,8.60000,-5.90000,-27.20000
46.639208,-15.9300000,0.6100000,-0.2440000,-0.0230000,0.2320000,0.9630000,8.70000,-5.40000,-27.30000
46.685552,-19.7750000,-0.6710000,0.1220000,-0.0190000,0.2190000,0.9690000,8.80000,-5.10000,-27.40000
46.735131,-20.6910000,0.6100000,0.1220000,-0.0210000,0.2000000,0.9760000,8.80000,-4.70000,-27.50000
46.791332,-19.0430000,-2.4410000,0.4270000,-0.0210000,0.1830000,0.9720000,8.80000,-4.20000,-27.50000
46.837190,-30.3960000,-2.6860000,1.2820000,-0.0220000,0.1660000,0.9740000,8.60000,-3.80000,-27.80000
46.895908,-27.1000000,-1.4040000,-0.3660000,-0.0140000,0.1320000,0.9920000,8.60000,-3.10000,-28.00000
46.948756,-26.6110000,-4.5170000,0.5490000,-0.0150000,0.1250000,0.9830000,8.60000,-2.30000,-28.10000
46.997459,-33.5080000,-3.5400000,0.1830000,-0.0130000,0.0760000,0.9900000,8.40000,-1.70000,-28.10000
47.034596,-27.8930000,-4.5170000,0.3050000,-0.0020000,0.0420000,1.0030000,8.40000,-0.80000,-28.20000
47.109410,-18.6160000,-3.7230000,0.3660000,-0.0030000,0.0380000,0.9950000,8.10000,-0.30000,-28.30000
47.148961,-9.0940000,-1.7700000,0.0000000,-0.0020000,0.0210000,0.9970000,8.20000,0.00000,-28.20000
47.191507,-1.5870000,-0.3660000,0.0000000,-0.0000000,0.0140000,0.9970000,8.10000,0.10000,-28.20000
47.233973,-0.3050000,-0.3660000,0.0000000,-0.0000000,0.0160000,0.9940000,7.90000,0.10000,-28.10000
47.284057,-0.4880000,-0.0000000,-0.0610000,-0.0000000,0.0180000,0.9970000,8.00000,0.20000,-28.20000
47.333774,-1.2820000,-0.6100000,-0.1220000,-0.0000000,0.0130000,0.9940000,8.20000,0.10000,-28.30000
47.385939,-0.0000000,0.3050000,0.0610000,0.0020000,0.0160000,0.9980000,8.10000,0.20000,-28.30000
47.436541,-0.6100000,0.2440000,0.1830000,0.0020000,0.0080000,0.9950000,8.10000,0.20000,-28.20000
47.483318,1.2210000,0.5490000,-0.1830000,0.0010000,0.0100000,0.9950000,8.10000,0.20000,-28.20000
47.533591,0.6710000,1.0380000,-0.1220000,0.0020000,0.0140000,0.9960000,8.10000,0.20000,-28.30000
47.583376,-0.6710000,0.5490000,-0.0610000,0.0020000,0.0140000,0.9940000,8.00000,0.20000,-28.30000
47.634657,-0.9160000,0.7320000,-0.0610000,0.0020000,0.0140000,0.9980000,8.20000,0.30000,-28.30000
47.683129,-1.8920000,-0.0000000,0.0000000,0.0010000,0.0070000,0.9980000,8.10000,0.30000,-28.30000
47.733055,-0.9160000,-0.2440000,0.0000000,-0.0050000,0.0250000,0.9970000,8.10000,0.40000,-28.20000
47.782702,0.1830000,0.0610000,0.0000000,0.0020000,0.0090000,0.9950000,8.10000,0.40000,-28.40000
47.836562,0.1830000,0.1830000,0.0000000,0.0020000,0.0110000,0.9950000,8.00000,0.30000,-28.40000
47.882563,0.2440000,0.1220000,0.0000000,0.0010000,0.0110000,0.9980000,8.00000,0.40000,-28.20000
47.932529,0.1830000,0.1830000,0.0000000,0.0020000,0.0090000,0.9930000,8.10000,0.40000,-28.30000
47.986445,0.2440000,0.1830000,0.0000000,0.0020000,0.0110000,0.9960000,8.00000,0.20000,-28.40000
48.032645,0.1830000,0.1220000,0.0000000,0.0010000,0.0100000,0.9960000,7.90000,0.20000,-28.30000
48.082234,0.1830000,0.0610000,0.0000000,0.0020000,0.0120000,0.9950000,7.90000,0.20000,-28.30000
48.132414,0.2440000,0.1220000,0.0000000,0.0010000,0.0110000,0.9970000,8.00000,0.30000,-28.40000
48.181934,0.1830000,0.1220000,0.0000000,0.0020000,0.0120000,0.9950000,8.00000,0.30000,-28.20000
48.231931,0.1220000,0.0610000,0.0000000,0.0020000,0.0090000,0.9950000,8.10000,0.40000,-28.30000
48.282692,0.2440000,0.1220000,0.0000000,0.0010000,0.0110000,0.9950000,8.10000,0.30000,-28.20000
48.333746,0.1830000,0.1220000,0.0000000,0.0020000,0.0110000,0.9950000,8.00000,0.30000,-28.30000
48.381959,0.1830000,0.0610000,0.0000000,0.0010000,0.0110000,0.9950000,8.00000,0.30000,-28.40000
48.431866,0.1220000,0.1830000,0.0000000,0.0010000,0.0110000,0.9960000,8.10000,0.40000,-28.40000
48.481924,0.1830000,-0.0000000,0.0000000,0.0020000,0.0080000,0.9950000,8.10000,0.40000,-28.30000
48.532487,0.1830000,0.1220000,0.0000000,0.0010000,0.0100000,0.9940000,8.00000,0.40000,-28.40000
48.581799,0.1830000,0.1220000,0.0000000,0.0010000,0.0090000,0.9960000,8.00000,0.40000,-28.30000
48.631151,0.2440000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.00000,0.40000,-28.40000
48.681724,0.1830000,0.1220000,0.0000000,0.0020000,0.0110000,0.9960000,7.90000,0.40000,-28.30000
48.731123,0.1830000,0.1220000,0.0000000,0.0010000,0.0100000,0.9950000,8.00000,0.30000,-28.20000
48.781101,0.1830000,0.1220000,0.0000000,0.0020000,0.0110000,0.9950000,8.10000,0.20000,-28.20000
48.830886,0.1220000,0.1220000,0.0000000,0.0030000,0.0040000,0.9950000,8.00000,0.30000,-28.40000
48.880783,0.2440000,0.1830000,0.0000000,0.0030000,0.0140000,0.9960000,8.20000,0.10000,-28.30000
48.933347,0.1830000,0.1220000,0.0000000,0.0020000,0.0070000,0.9950000,8.20000,0.20000,-28.40000
48.980435,0.2440000,0.0610000,0.0000000,0.0020000,0.0120000,0.9970000,8.10000,0.30000,-28.50000
49.030333,0.1220000,0.1220000,0.0000000,0.0020000,0.0090000,0.9960000,8.10000,0.40000,-28.40000
49.080284,0.2440000,0.0610000,-0.0610000,0.0010000,0.0100000,0.9950000,8.20000,0.40000,-28.30000
49.132786,0.1830000,0.1220000,0.0000000,0.0020000,0.0100000,0.9950000,8.10000,0.40000,-28.40000
49.180045,0.1830000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.20000,0.50000,-28.20000
49.239539,0.1830000,0.0610000,0.0000000,0.0010000,0.0110000,0.9960000,8.10000,0.40000,-28.30000
49.280049,0.1830000,0.0610000,0.0000000,0.0010000,0.0090000,0.9950000,8.00000,0.40000,-28.30000
49.331548,0.1830000,0.1220000,0.0000000,0.0020000,0.0100000,0.9970000,8.00000,0.30000,-28.30000
49.379767,0.2440000,0.1220000,0.0000000,0.0010000,0.0110000,0.9960000,7.90000,0.30000,-28.20000
49.430920,0.0610000,0.1220000,0.0000000,0.0020000,0.0110000,0.9950000,7.90000,0.40000,-28.30000
49.479728,0.1220000,-0.0000000,0.0000000,0.0030000,0.0100000,0.9950000,8.00000,0.30000,-28.30000
49.529302,0.3050000,-0.0000000,0.0000000,0.0000000,0.0110000,0.9960000,7.90000,0.30000,-28.40000
49.590609,0.4270000,0.0610000,0.0000000,0.0020000,0.0120000,0.9960000,8.10000,0.20000,-28.30000
49.630464,0.7320000,0.6100000,0.0000000,0.0030000,0.0080000,0.9940000,8.00000,0.20000,-28.30000
49.682236,0.6100000,1.1600000,0.0610000,0.0040000,0.0090000,0.9960000,8.00000,0.10000,-28.40000
49.730683,1.4650000,1.7700000,-0.0610000,-0.0010000,0.0130000,0.9950000,8.00000,0.10000,-28.40000
49.779021,0.7320000,1.4040000,-0.1220000,0.0000000,0.0150000,0.9960000,8.10000,0.10000,-28.30000
49.829118,1.2820000,2.0140000,0.0610000,0.0020000,0.0110000,0.9990000,8.10000,0.30000,-28.20000
49.880805,0.7320000,1.6480000,0.0000000,-0.0100000,0.0140000,0.9900000,8.00000,0.20000,-28.30000
49.928748,0.6100000,1.0990000,-0.0610000,-0.0040000,0.0120000,0.9970000,8.00000,0.30000,-28.30000
49.978575,-0.0000000,0.1220000,0.0000000,-0.0060000,0.0160000,0.9940000,8.30000,0.30000,-28.30000
50.029067,-0.3660000,-1.2210000,-0.1220000,-0.0030000,0.0130000,0.9970000,8.20000,0.30000,-28.30000
50.079909,-0.3660000,-0.8540000,0.0000000,-0.0030000,0.0130000,0.9950000,8.20000,0.20000,-28.30000
50.128917,-0.4270000,-0.7930000,0.0000000,-0.0020000,0.0110000,0.9950000,8.00000,0.30000,-28.20000
50.178049,-0.0000000,-0.6100000,0.0000000,-0.0020000,0.0130000,0.9970000,7.90000,0.30000,-28.30000
50.228835,-0.0000000,-0.0610000,0.0000000,-0.0010000,0.0110000,0.9940000,8.10000,0.30000,-28.20000
50.278125,0.3050000,0.2440000,0.0000000,-0.0010000,0.0120000,0.9960000,8.10000,0.30000,-28.30000
50.327623,0.4270000,0.3050000,0.0000000,-0.0000000,0.0120000,0.9950000,8.20000,0.20000,-28.30000
50.390530,0.4270000,0.6100000,0.0000000,-0.0020000,0.0120000,0.9950000,8.20000,0.20000,-28.50000
50.444323,0.4270000,0.1830000,0.0000000,-0.0010000,0.0140000,0.9960000,8.30000,0.40000,-28.40000
50.488763,0.2440000,0.6710000,0.0610000,-0.0020000,0.0130000,0.9950000,8.10000,0.30000,-28.30000
50.529343,0.4880000,0.7320000,0.0000000,-0.0030000,0.0120000,0.9950000,8.00000,0.50000,-28.20000
50.579497,0.6710000,1.0380000,0.0000000,-0.0010000,0.0130000,0.9970000,8.20000,0.40000,-28.20000
50.628904,0.8540000,2.8080000,-0.1220000,-0.0060000,0.0150000,0.9970000,8.40000,0.40000,-28.20000
50.678342,0.5490000,5.1270000,-0.2440000,-0.0020000,0.0140000,1.0010000,8.30000,0.30000,-28.30000
50.727131,0.1830000,7.1410000,-0.3660000,-0.0140000,0.0170000,0.9930000,8.40000,0.30000,-28.30000
50.777077,-0.0000000,9.6440000,-0.0610000,-0.0180000,0.0110000,0.9980000,8.50000,0.20000,-28.20000
50.826880,0.0610000,6.4090000,0.0610000,-0.0260000,0.0140000,0.9950000,8.70000,0.30000,-28.20000
50.878306,-0.0610000,9.5210000,-1.2820000,-0.0300000,0.0190000,1.0010000,8.90000,0.20000,-28.30000
50.938361,0.2440000,12.3290000,-1.8310000,-0.0410000,0.0120000,0.9930000,9.10000,0.20000,-27.90000
50.976584,0.1220000,11.5360000,-2.9300000,-0.0490000,0.0130000,0.9970000,9.30000,0.30000,-28.00000
51.026353,0.7930000,13.0620000,-3.9670000,-0.0590000,0.0150000,0.9950000,9.60000,0.30000,-28.00000
51.077852,0.1220000,8.5450000,-1.5260000,-0.0790000,0.0150000,0.9900000,9.80000,0.40000,-27.90000
51.126315,0.6710000,6.7140000,0.0000000,-0.0820000,0.0170000,0.9940000,10.10000,0.30000,-27.70000
51.179355,0.2440000,7.4460000,0.1220000,-0.0800000,0.0180000,1.0020000,10.10000,0.30000,-27.70000
51.231650,0.7930000,12.4510000,0.0610000,-0.0930000,0.0190000,0.9940000,10.50000,0.30000,-27.60000
51.282361,0.6710000,13.8550000,-0.0610000,-0.1170000,0.0130000,0.9790000,10.90000,0.20000,-27.50000
51.325855,1.2210000,12.7560000,-0.5490000,-0.1330000,0.0160000,0.9740000,11.30000,0.30000,-27.20000
51.375735,1.9530000,11.1690000,0.6710000,-0.1270000,0.0190000,0.9970000,11.60000,0.20000,-27.20000
51.425522,1.8310000,12.6950000,0.0000000,-0.1400000,0.0170000,0.9850000,11.80000,0.20000,-27.00000
51.475557,0.7930000,14.8320000,1.2210000,-0.1570000,0.0250000,0.9900000,12.10000,0.20000,-26.90000
51.526210,2.1360000,14.2210000,0.9770000,-0.1750000,0.0190000,0.9720000,12.20000,0.10000,-26.80000
51.575497,1.2210000,11.5970000,0.3050000,-0.1790000,0.0310000,0.9800000,12.60000,0.10000,-26.60000
51.626280,0.6710000,15.3810000,0.3050000,-0.1800000,0.0300000,0.9920000,12.80000,0.10000,-26.40000
51.674810,0.6710000,14.8930000,0.3660000,-0.2090000,0.0270000,0.9770000,13.10000,0.00000,-26.20000
51.725389,0.4880000,15.2590000,0.8540000,-0.2170000,0.0240000,0.9750000,13.60000,0.10000,-26.10000
51.775528,-1.3430000,16.1130000,-0.1220000,-0.2290000,0.0360000,0.9740000,14.00000,0.10000,-25.90000
51.825066,-0.8540000,15.5030000,-0.4270000,-0.2400000,0.0210000,0.9670000,14.30000,0.10000,-25.80000
51.874847,-0.4270000,10.8030000,-0.1220000,-0.2560000,0.0270000,0.9690000,14.60000,0.10000,-25.60000
51.924774,0.7320000,12.6340000,0.3050000,-0.2670000,0.0190000,0.9590000,14.90000,0.10000,-25.50000
51.974469,0.8540000,11.9630000,-0.7320000,-0.2780000,0.0310000,0.9580000,15.20000,0.10000,-25.30000
52.024514,0.1830000,10.5590000,0.6100000,-0.2820000,0.0220000,0.9580000,15.40000,0.10000,-25.10000
52.074598,0.3660000,12.9390000,-1.7700000,-0.3010000,0.0320000,0.9480000,15.70000,0.00000,-24.70000
52.124432,1.2210000,7.5070000,-1.0990000,-0.3060000,0.0200000,0.9510000,15.90000,0.00000,-24.80000
52.174036,1.1600000,6.6530000,0.5490000,-0.3100000,0.0330000,0.9470000,16.00000,0.20000,-24.50000
52.234077,1.1600000,8.3010000,-0.9160000,-0.3170000,0.0270000,0.9440000,16.10000,0.10000,-24.40000
52.273641,0.4270000,8.3010000,0.5490000,-0.3330000,0.0280000,0.9380000,16.30000,0.00000,-24.20000
52.324632,0.7320000,10.1930000,-0.1830000,-0.3370000,0.0260000,0.9330000,16.60000,0.00000,-24.30000
52.377932,0.0610000,7.5070000,1.2820000,-0.3390000,0.0290000,0.9360000,16.80000,0.00000,-24.00000
52.423893,-0.5490000,6.4700000,-0.0610000,-0.3450000,0.0330000,0.9320000,16.90000,0.00000,-23.90000
52.473586,0.7930000,7.5680000,0.7320000,-0.3530000,0.0390000,0.9350000,17.20000,0.00000,-23.70000
52.525249,-1.5870000,6.2260000,-0.9160000,-0.3570000,0.0250000,0.9310000,17.50000,0.10000,-23.70000
52.573676,0.1220000,6.4090000,0.0000000,-0.3640000,0.0270000,0.9260000,17.50000,0.00000,-23.60000
52.624854,-0.9770000,6.4700000,-0.1830000,-0.3650000,0.0270000,0.9290000,17.50000,0.00000,-23.50000
52.686533,-0.6100000,13.3060000,-2.5020000,-0.3810000,0.0350000,0.9290000,17.70000,0.00000,-23.20000
52.736596,-0.7930000,9.3380000,-0.2440000,-0.3900000,0.0270000,0.9150000,17.80000,0.00000,-23.10000
52.773003,0.6710000,7.3240000,-0.5490000,-0.3930000,0.0300000,0.9130000,18.20000,0.10000,-22.90000
52.832423,0.6100000,3.3570000,-0.1830000,-0.3980000,0.0250000,0.9150000,18.30000,0.00000,-22.90000
52.872872,0.0610000,2.3190000,0.7320000,-0.3990000,0.0320000,0.9150000,18.30000,0.00000,-22.70000
52.922880,1.8920000,7.0800000,1.7090000,-0.4030000,0.0300000,0.9190000,18.40000,0.00000,-22.80000
52.977195,0.0610000,4.2110000,1.8310000,-0.4110000,0.0330000,0.9040000,18.40000,0.00000,-22.60000
53.023144,-0.3050000,4.8220000,-0.0610000,-0.4100000,0.0310000,0.9110000,18.60000,0.00000,-22.60000
53.072386,-0.1220000,4.9440000,2.9300000,-0.4170000,0.0320000,0.9040000,18.60000,0.00000,-22.40000
53.126669,-0.8540000,2.8080000,0.0000000,-0.4180000,0.0350000,0.9060000,18.80000,0.00000,-22.40000
53.172350,-0.7320000,2.0140000,0.0610000,-0.4230000,0.0300000,0.9020000,18.80000,-0.10000,-22.30000
53.223296,0.7930000,0.3050000,0.0000000,-0.4190000,0.0290000,0.9100000,18.80000,0.00000,-22.40000
53.272521,0.4880000,-0.4270000,0.4270000,-0.4250000,0.0300000,0.8980000,18.80000,0.00000,-22.40000
53.321802,-0.3660000,1.4040000,0.0000000,-0.4220000,0.0330000,0.9080000,18.90000,0.00000,-22.30000
53.376317,-0.3050000,-0.6710000,-0.2440000,-0.4230000,0.0260000,0.9030000,18.90000,0.00000,-22.40000
53.421593,-0.1220000,-1.3430000,0.3660000,-0.4230000,0.0310000,0.9060000,18.90000,0.00000,-22.60000
53.471606,-0.0610000,-0.0000000,-0.4880000,-0.4190000,0.0360000,0.9120000,18.90000,0.00000,-22.50000
53.534838,0.1830000,-0.8540000,0.4880000,-0.4260000,0.0280000,0.8990000,18.90000,0.00000,-22.50000
53.572109,0.8540000,-0.4880000,0.0610000,-0.4220000,0.0250000,0.9000000,18.80000,0.00000,-22.30000
53.621930,0.4880000,2.0750000,-0.0610000,-0.4240000,0.0310000,0.8990000,18.80000,0.00000,-22.30000
53.691020,-0.7930000,0.0610000,-0.7320000,-0.4250000,0.0280000,0.9010000,18.80000,0.00000,-22.40000
53.721644,0.6100000,1.5260000,0.5490000,-0.4200000,0.0340000,0.9090000,18.80000,0.00000,-22.30000
53.771315,-1.0990000,0.1220000,-0.2440000,-0.4230000,0.0300000,0.9040000,18.90000,0.00000,-22.40000
53.820966,0.4270000,-0.0610000,-0.7320000,-0.4200000,0.0260000,0.9090000,18.90000,-0.10000,-22.40000
53.870922,-1.0990000,0.6100000,-0.2440000,-0.4190000,0.0280000,0.9100000,18.90000,0.00000,-22.40000
53.921173,-0.5490000,-0.0000000,-0.5490000,-0.4250000,0.0310000,0.9010000,18.90000,0.00000,-22.30000
53.970696,0.1220000,-0.6710000,0.3050000,-0.4270000,0.0300000,0.8980000,18.90000,0.00000,-22.40000
54.020553,0.6100000,-1.2820000,-0.1830000,-0.4200000,0.0270000,0.9070000,19.00000,0.00000,-22.30000
54.070509,0.9160000,0.8540000,-0.1220000,-0.4250000,0.0340000,0.9010000,18.90000,0.00000,-22.40000
54.121155,0.7320000,0.9770000,1.0380000,-0.4240000,0.0320000,0.9040000,19.10000,0.00000,-22.30000
54.170273,-0.1220000,0.3050000,0.5490000,-0.4210000,0.0350000,0.9070000,19.00000,0.00000,-22.20000
54.220047,-0.4880000,0.3050000,-0.1830000,-0.4230000,0.0300000,0.9050000,19.00000,0.10000,-22.20000
54.270430,1.4650000,0.9770000,0.1220000,-0.4280000,0.0260000,0.8910000,18.90000,0.00000,-22.30000
54.319868,-0.1220000,-0.4270000,0.0000000,-0.4230000,0.0290000,0.9080000,18.80000,0.10000,-22.40000
54.377105,0.6710000,-0.3660000,0.4880000,-0.4190000,0.0350000,0.9070000,18.80000,0.00000,-22.50000
54.419972,0.3050000,-0.4270000,0.1830000,-0.4240000,0.0320000,0.9010000,18.90000,0.00000,-22.30000
54.473258,0.1830000,-0.0610000,0.3050000,-0.4250000,0.0300000,0.8980000,19.00000,0.00000,-22.30000
54.519744,-0.0610000,-0.6100000,-0.1830000,-0.4260000,0.0290000,0.9000000,18.80000,0.00000,-22.20000
54.569783,0.4880000,-1.1600000,0.1830000,-0.4230000,0.0280000,0.9070000,18.70000,0.00000,-22.40000
54.634983,0.2440000,0.7320000,-0.3660000,-0.4230000,0.0300000,0.9010000,19.00000,0.00000,-22.40000
54.669651,0.2440000,-0.3050000,-0.3660000,-0.4250000,0.0340000,0.8990000,19.00000,0.00000,-22.50000
54.719459,0.9160000,1.6480000,0.0000000,-0.4240000,0.0370000,0.9050000,18.90000,0.00000,-22.40000
54.769309,0.3660000,0.9160000,-0.2440000,-0.4290000,0.0310000,0.8980000,18.90000,0.00000,-22.30000
54.818953,-0.0000000,0.6100000,-0.3660000,-0.4260000,0.0350000,0.9010000,19.00000,0.00000,-22.30000
54.869055,0.5490000,0.1220000,-0.3050000,-0.4270000,0.0310000,0.9010000,19.00000,0.00000,-22.30000
54.919277,-0.1220000,1.5260000,0.0000000,-0.4290000,0.0340000,0.9000000,19.00000,0.10000,-22.10000
54.968800,-0.0000000,0.6100000,0.2440000,-0.4290000,0.0330000,0.9010000,18.90000,0.00000,-22.10000
55.020215,-0.2440000,0.3660000,0.1830000,-0.4280000,0.0360000,0.9020000,19.00000,0.00000,-22.10000
55.071153,0.4270000,0.4270000,0.0000000,-0.4290000,0.0330000,0.8990000,19.10000,0.00000,-22.30000
55.127078,0.3660000,-0.4270000,0.1220000,-0.4270000,0.0360000,0.9040000,19.00000,-0.10000,-22.20000
55.178931,-0.0000000,0.6100000,0.0000000,-0.4290000,0.0360000,0.9030000,18.90000,0.00000,-22.20000
55.218342,-0.0000000,0.6710000,0.0000000,-0.4310000,0.0340000,0.9000000,18.90000,-0.20000,-22.00000
55.268040,0.6710000,-0.4880000,0.0000000,-0.4280000,0.0370000,0.9050000,18.90000,-0.10000,-22.20000
55.320279,0.7320000,-0.0000000,0.0000000,-0.4290000,0.0310000,0.8990000,19.20000,-0.10000,-22.10000
55.367993,-0.0000000,-0.3050000,0.1830000,-0.4300000,0.0350000,0.9010000,19.10000,0.00000,-22.20000
55.417954,0.2440000,0.4880000,-0.1220000,-0.4290000,0.0350000,0.9030000,19.10000,0.00000,-22.30000
55.467728,-0.0000000,-0.3050000,-0.1830000,-0.4290000,0.0360000,0.9020000,19.00000,0.00000,-22.20000
55.518666,0.2440000,-0.0610000,0.1220000,-0.4280000,0.0370000,0.9050000,19.10000,0.00000,-22.40000
55.578634,-0.0610000,-0.1830000,-0.1220000,-0.4300000,0.0380000,0.8960000,19.10000,0.00000,-22.20000
55.617644,0.4270000,-0.6710000,0.4270000,-0.4270000,0.0390000,0.9060000,19.10000,0.00000,-22.30000
55.667566,-0.2440000,0.3660000,0.0610000,-0.4310000,0.0370000,0.9010000,19.20000,0.00000,-22.30000
55.717577,-0.4880000,-0.4880000,-0.1220000,-0.4290000,0.0380000,0.8990000,19.10000,0.00000,-22.30000
55.767196,-1.2820000,1.0380000,0.0000000,-0.4280000,0.0380000,0.9060000,19.00000,-0.10000,-22.20000
55.930812,-0.4270000,-0.8540000,-0.1830000,-0.4310000,0.0410000,0.8970000,19.20000,-0.10000,-22.30000
55.931064,0.6710000,-0.4270000,-0.3660000,-0.4280000,0.0360000,0.9060000,19.10000,-0.10000,-22.10000
55.931169,0.1220000,0.7930000,0.1830000,-0.4290000,0.0350000,0.9010000,18.80000,0.00000,-22.10000
55.967022,0.3660000,-0.6710000,0.0610000,-0.4290000,0.0370000,0.9050000,19.00000,-0.10000,-22.10000
56.016937,-0.4270000,1.2210000,0.3660000,-0.4300000,0.0350000,0.9010000,19.10000,0.00000,-22.20000
56.066576,0.0610000,0.1830000,0.6100000,-0.4320000,0.0380000,0.8980000,19.30000,0.00000,-22.20000
56.117014,0.3660000,0.1830000,-0.1830000,-0.4320000,0.0390000,0.9000000,19.10000,-0.10000,-22.20000
56.176963,-0.0000000,0.3050000,0.0610000,-0.4280000,0.0370000,0.9050000,19.10000,-0.10000,-22.20000
56.216152,-0.1220000,-0.0000000,0.0000000,-0.4320000,0.0390000,0.8990000,19.10000,-0.10000,-22.20000
56.270629,0.3660000,-0.6100000,-0.4270000,-0.4290000,0.0380000,0.9040000,19.20000,0.00000,-22.20000
56.322226,0.3050000,-0.1220000,0.4880000,-0.4310000,0.0390000,0.9010000,19.10000,0.00000,-22.30000
56.366313,-0.1220000,0.4880000,0.1220000,-0.4310000,0.0380000,0.8980000,19.10000,0.00000,-22.20000
56.429148,0.0610000,0.0610000,0.0000000,-0.4300000,0.0370000,0.9000000,18.90000,0.00000,-22.40000
56.475144,-0.1220000,1.4650000,0.0000000,-0.4310000,0.0420000,0.9040000,18.90000,0.00000,-22.30000
56.516314,0.5490000,0.0610000,0.0610000,-0.4320000,0.0370000,0.8990000,19.10000,0.00000,-22.20000
56.571965,-0.4880000,0.3050000,-0.1830000,-0.4280000,0.0360000,0.9030000,19.00000,-0.10000,-22.20000
56.618996,0.1830000,0.1830000,0.1830000,-0.4330000,0.0400000,0.8970000,19.10000,-0.10000,-22.20000
56.665730,0.8540000,-0.0610000,0.1220000,-0.4310000,0.0380000,0.9020000,19.10000,-0.10000,-22.10000
56.724392,-0.1220000,1.7700000,0.3660000,-0.4340000,0.0420000,0.9000000,19.10000,-0.10000,-22.20000
56.775030,0.7930000,1.3430000,0.1830000,-0.4340000,0.0400000,0.8990000,19.40000,-0.20000,-22.30000
56.814894,-0.0000000,1.6480000,0.0000000,-0.4330000,0.0380000,0.8990000,19.10000,-0.10000,-22.30000
56.865151,0.7930000,1.9530000,0.1220000,-0.4370000,0.0370000,0.8960000,19.10000,0.00000,-22.30000
56.916192,-0.0000000,0.3050000,-0.3050000,-0.4340000,0.0410000,0.9010000,19.20000,-0.10000,-22.10000
56.964874,-0.2440000,0.4880000,-0.2440000,-0.4390000,0.0430000,0.8960000,19.40000,-0.10000,-22.10000
57.016958,0.1830000,-1.4040000,0.0000000,-0.4380000,0.0390000,0.8960000,19.30000,-0.10000,-22.20000
57.086071,-0.4880000,-0.3660000,-0.1830000,-0.4350000,0.0380000,0.9060000,19.20000,0.00000,-22.10000
57.114783,-0.1830000,0.3050000,0.7320000,-0.4380000,0.0410000,0.8960000,19.10000,0.00000,-22.10000
57.164518,-0.0610000,0.3660000,0.5490000,-0.4380000,0.0420000,0.8980000,19.30000,0.00000,-22.00000
57.216375,0.8540000,0.1830000,0.2440000,-0.4380000,0.0410000,0.8970000,19.20000,0.00000,-22.10000
57.264400,-0.3050000,0.7320000,1.0380000,-0.4370000,0.0390000,0.9010000,19.20000,0.00000,-21.90000
57.314255,-0.7930000,0.2440000,0.1830000,-0.4400000,0.0410000,0.8940000,19.20000,0.00000,-22.00000
57.364396,0.6100000,-0.3660000,0.4880000,-0.4360000,0.0350000,0.8980000,19.30000,-0.20000,-21.90000
